housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,x,y,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN
26.0,1809.0,640.0,2543.0,640.0,2.3536,500000.0,156023.16109170092,-439230.07729633385,1,0,0,0,0
33.0,2691.0,726.0,2390.0,681.0,2.4048,208300.0,156042.933385262,-440339.17997118086,1,0,0,0,0
29.0,2038.0,578.0,2070.0,570.0,2.0658,214600.0,156042.933385262,-440339.17997118086,1,0,0,0,0
29.0,2438.0,867.0,2114.0,753.0,0.8351,150000.0,156062.7054617048,-441448.2704670406,1,0,0,0,0
31.0,2206.0,501.0,1194.0,435.0,1.9531,227800.0,155139.35444302842,-441464.68260120647,1,0,0,0,0
52.0,1277.0,285.0,954.0,334.0,2.5833,234600.0,156042.933385262,-440339.17997118086,1,0,0,0,0
24.0,2092.0,585.0,1757.0,538.0,1.7109,175000.0,156966.16568568692,-440322.6725376146,1,0,0,0,0
37.0,1470.0,399.0,1579.0,390.0,2.006,150000.0,156966.16568568692,-440322.6725376146,1,0,0,0,0
37.0,2338.0,686.0,2376.0,630.0,1.767,170300.0,156042.933385262,-440339.17997118086,1,0,0,0,0
44.0,1941.0,579.0,2049.0,535.0,2.0405,143000.0,157889.39623984013,-440306.06772552896,1,0,0,0,0
41.0,1653.0,426.0,1868.0,393.0,1.78,162500.0,156986.05474416295,-441431.7609418314,1,0,0,0,0
35.0,1090.0,345.0,1605.0,330.0,2.1518,152800.0,156966.16568568692,-440322.6725376146,1,0,0,0,0
31.0,700.0,299.0,1272.0,298.0,2.1542,128100.0,157889.39623984013,-440306.06772552896,1,0,0,0,0
32.0,432.0,182.0,702.0,186.0,2.1471,125000.0,157889.39623984013,-440306.06772552896,1,0,0,0,0
42.0,1680.0,557.0,2099.0,526.0,1.9167,136400.0,157909.40228012812,-441415.15402576374,1,0,0,0,0
45.0,943.0,289.0,953.0,238.0,2.0673,151600.0,158832.74805933502,-441398.4497190211,1,0,0,0,0
42.0,907.0,378.0,822.0,288.0,1.2875,179200.0,157909.40228012812,-441415.15402576374,1,0,0,0,0
29.0,3544.0,1384.0,3323.0,1213.0,1.0219,258300.0,157909.40228012812,-441415.15402576374,1,0,0,0,0
38.0,1501.0,437.0,1777.0,441.0,2.0848,135200.0,157909.40228012812,-441415.15402576374,1,0,0,0,0
22.0,3313.0,1235.0,2381.0,1063.0,0.7473,168800.0,157909.40228012812,-441415.15402576374,1,0,0,0,0
27.0,1084.0,287.0,1085.0,279.0,2.135,119600.0,157909.40228012812,-441415.15402576374,1,0,0,0,0
46.0,2173.0,510.0,1343.0,476.0,2.025,135500.0,156062.7054617048,-441448.2704670406,1,0,0,0,0
52.0,1902.0,406.0,1233.0,385.0,2.8295,132200.0,156062.7054617048,-441448.2704670406,1,0,0,0,0
52.0,1173.0,284.0,814.0,295.0,2.45,111400.0,156082.4773205058,-442557.34875455126,1,0,0,0,0
44.0,1555.0,324.0,931.0,265.0,1.4712,105800.0,156082.4773205058,-442557.34875455126,1,0,0,0,0
45.0,1423.0,278.0,822.0,276.0,2.4519,98100.0,156082.4773205058,-442557.34875455126,1,0,0,0,0
52.0,1832.0,441.0,1186.0,420.0,1.2434,98400.0,156082.4773205058,-442557.34875455126,1,0,0,0,0
47.0,2241.0,559.0,1775.0,504.0,2.1571,147900.0,156986.05474416295,-441431.7609418314,1,0,0,0,0
40.0,1695.0,374.0,1138.0,357.0,2.7125,150000.0,156986.05474416295,-441431.7609418314,1,0,0,0,0
47.0,1315.0,435.0,785.0,245.0,1.23,138400.0,156062.7054617048,-441448.2704670406,1,0,0,0,0
37.0,2781.0,766.0,2586.0,729.0,1.8564,187500.0,156986.05474416295,-441431.7609418314,1,0,0,0,0
34.0,2041.0,517.0,1479.0,495.0,2.1173,156600.0,156062.7054617048,-441448.2704670406,1,0,0,0,0
23.0,1703.0,397.0,1333.0,361.0,1.3187,127100.0,156082.4773205058,-442557.34875455126,1,0,0,0,0
46.0,1976.0,469.0,1409.0,431.0,2.2981,112100.0,156082.4773205058,-442557.34875455126,1,0,0,0,0
49.0,2120.0,483.0,1522.0,416.0,1.85,116800.0,157005.94358370948,-442540.83713772194,1,0,0,0,0
21.0,1641.0,491.0,1526.0,453.0,2.087,141300.0,157929.40810019895,-442524.2281176946,1,0,0,0,0
34.0,3184.0,772.0,2474.0,705.0,1.631,137500.0,157005.94358370948,-442540.83713772194,1,0,0,0,0
31.0,1933.0,478.0,1522.0,423.0,1.5781,119300.0,157005.94358370948,-442540.83713772194,1,0,0,0,0
29.0,515.0,229.0,2690.0,217.0,0.4999,500001.0,158852.87085970756,-442507.52169465413,1,0,0,0,0
50.0,395.0,232.0,948.0,243.0,1.7546,175000.0,159756.0920715043,-441381.64802179113,1,0,0,0,0
51.0,1280.0,422.0,1560.0,381.0,1.7115,125000.0,159756.0920715043,-441381.64802179113,1,0,0,0,0
19.0,460.0,241.0,890.0,229.0,1.6089,162500.0,158812.62503745765,-440289.3655351084,1,0,0,0,0
24.0,1283.0,545.0,1932.0,516.0,1.2969,160200.0,158812.62503745765,-440289.3655351084,1,0,0,0,0
25.0,1582.0,780.0,2390.0,719.0,1.4167,200000.0,158812.62503745765,-440289.3655351084,1,0,0,0,0
20.0,1193.0,454.0,1880.0,453.0,2.1806,180000.0,158812.62503745765,-440289.3655351084,1,0,0,0,0
44.0,1273.0,474.0,1754.0,460.0,1.6037,275000.0,158792.50179460822,-439180.26917227823,1,0,0,0,0
41.0,1933.0,791.0,3121.0,719.0,1.8539,147500.0,158832.74805933502,-441398.4497190211,1,0,0,0,0
40.0,2118.0,796.0,2195.0,658.0,1.7976,164600.0,158832.74805933502,-441398.4497190211,1,0,0,0,0
48.0,1521.0,513.0,1772.0,458.0,2.2232,162500.0,158812.62503745765,-440289.3655351084,1,0,0,0,0
39.0,2004.0,633.0,3050.0,621.0,1.875,127300.0,159776.3318519547,-442490.7178687877,1,0,0,0,0
52.0,281.0,103.0,470.0,96.0,1.9375,38800.0,158852.87085970756,-442507.52169465413,1,0,0,0,0
40.0,561.0,284.0,662.0,205.0,0.9234,187500.0,159776.3318519547,-442490.7178687877,1,0,0,0,0
26.0,2107.0,809.0,2821.0,572.0,0.844,350000.0,158832.74805933502,-441398.4497190211,1,0,0,0,0
25.0,1407.0,550.0,1193.0,472.0,1.2989,225000.0,158832.74805933502,-441398.4497190211,1,0,0,0,0
50.0,180.0,89.0,356.0,76.0,2.1944,158300.0,161623.24849357677,-442456.8180093202,1,0,0,0,0
52.0,142.0,47.0,137.0,45.0,1.8333,312500.0,162526.11340307692,-441330.6585890427,1,0,0,0,0
49.0,299.0,90.0,287.0,68.0,1.2096,100000.0,160679.43430636587,-441364.74893425824,1,0,0,0,0
52.0,1274.0,418.0,1655.0,368.0,2.1905,124000.0,161602.7747536475,-441347.75245661335,1,0,0,0,0
32.0,1375.0,448.0,1698.0,432.0,1.6302,130700.0,161623.24849357677,-442456.8180093202,1,0,0,0,0
38.0,980.0,285.0,1308.0,310.0,1.5652,123100.0,160699.79106666893,-442473.81664027926,1,0,0,0,0
38.0,1091.0,349.0,1786.0,340.0,2.131,136500.0,160699.79106666893,-442473.81664027926,1,0,0,0,0
40.0,1259.0,362.0,1499.0,327.0,1.8382,126400.0,160699.79106666893,-442473.81664027926,1,0,0,0,0
37.0,1551.0,501.0,2173.0,474.0,2.1667,117700.0,160699.79106666893,-442473.81664027926,1,0,0,0,0
48.0,1465.0,440.0,1859.0,400.0,1.3134,96200.0,160699.79106666893,-442473.81664027926,1,0,0,0,0
46.0,1249.0,357.0,1607.0,331.0,2.0703,114800.0,160699.79106666893,-442473.81664027926,1,0,0,0,0
41.0,848.0,323.0,1428.0,313.0,1.5603,109600.0,160699.79106666893,-442473.81664027926,1,0,0,0,0
39.0,698.0,232.0,1046.0,228.0,2.2356,119500.0,160699.79106666893,-442473.81664027926,1,0,0,0,0
35.0,1368.0,486.0,2239.0,461.0,1.913,114300.0,161623.24849357677,-442456.8180093202,1,0,0,0,0
33.0,1676.0,525.0,2564.0,515.0,2.1957,100800.0,161623.24849357677,-442456.8180093202,1,0,0,0,0
28.0,481.0,136.0,596.0,128.0,1.2396,90300.0,161643.72200759608,-443565.8713244512,1,0,0,0,0
32.0,1311.0,410.0,1792.0,396.0,2.3304,119900.0,161623.24849357677,-442456.8180093202,1,0,0,0,0
48.0,542.0,150.0,571.0,114.0,1.8485,90600.0,162546.70412240463,-442439.7219760977,1,0,0,0,0
48.0,396.0,99.0,485.0,110.0,2.375,107500.0,162567.2946145316,-443548.77312560007,1,0,0,0,0
43.0,1456.0,444.0,2098.0,433.0,1.8929,99200.0,162567.2946145316,-443548.77312560007,1,0,0,0,0
31.0,1301.0,403.0,1952.0,377.0,2.1466,100800.0,161643.72200759608,-443565.8713244512,1,0,0,0,0
30.0,405.0,86.0,376.0,68.0,1.7813,127500.0,162567.2946145316,-443548.77312560007,1,0,0,0,0
45.0,782.0,270.0,1030.0,235.0,1.0898,93400.0,161643.72200759608,-443565.8713244512,1,0,0,0,0
36.0,879.0,262.0,1034.0,236.0,1.2857,99300.0,161643.72200759608,-443565.8713244512,1,0,0,0,0
43.0,1429.0,386.0,1412.0,354.0,1.3287,107200.0,161643.72200759608,-443565.8713244512,1,0,0,0,0
43.0,1575.0,475.0,1980.0,469.0,1.7425,100500.0,161643.72200759608,-443565.8713244512,1,0,0,0,0
30.0,962.0,291.0,1280.0,263.0,1.4464,110200.0,161643.72200759608,-443565.8713244512,1,0,0,0,0
38.0,697.0,208.0,749.0,206.0,1.4653,118800.0,160720.1476023528,-443582.87210869975,1,0,0,0,0
47.0,1269.0,323.0,1628.0,325.0,1.5089,115800.0,160720.1476023528,-443582.87210869975,1,0,0,0,0
37.0,2451.0,668.0,2824.0,598.0,1.9074,99600.0,160720.1476023528,-443582.87210869975,1,0,0,0,0
42.0,990.0,289.0,1167.0,281.0,1.4524,126800.0,159796.57140907666,-443599.77547815954,1,0,0,0,0
46.0,879.0,253.0,1010.0,221.0,2.1776,118300.0,160720.1476023528,-443582.87210869975,1,0,0,0,0
21.0,1314.0,375.0,1505.0,366.0,2.319,97200.0,159776.3318519547,-442490.7178687877,1,0,0,0,0
35.0,1193.0,355.0,1784.0,341.0,1.8652,116100.0,159796.57140907666,-443599.77547815954,1,0,0,0,0
35.0,1672.0,556.0,2106.0,519.0,1.2206,129200.0,159796.57140907666,-443599.77547815954,1,0,0,0,0
47.0,921.0,264.0,881.0,221.0,1.4327,114100.0,159796.57140907666,-443599.77547815954,1,0,0,0,0
43.0,1235.0,385.0,1745.0,372.0,2.0817,113300.0,159796.57140907666,-443599.77547815954,1,0,0,0,0
46.0,1748.0,428.0,1707.0,409.0,2.148,103800.0,159816.81074233467,-444708.8208205621,1,0,0,0,0
48.0,1869.0,461.0,1834.0,441.0,1.7052,107400.0,159816.81074233467,-444708.8208205621,1,0,0,0,0
47.0,780.0,237.0,888.0,215.0,1.75,95800.0,159816.81074233467,-444708.8208205621,1,0,0,0,0
43.0,2179.0,682.0,2624.0,609.0,1.8641,108200.0,160720.1476023528,-443582.87210869975,1,0,0,0,0
41.0,1733.0,492.0,1776.0,453.0,1.6221,104200.0,160740.50391287886,-444691.9153101742,1,0,0,0,0
36.0,1033.0,267.0,1112.0,229.0,1.7237,105800.0,161664.1952951637,-444674.9123726599,1,0,0,0,0
36.0,1176.0,309.0,1267.0,292.0,1.6382,105000.0,161664.1952951637,-444674.9123726599,1,0,0,0,0
32.0,1218.0,342.0,1292.0,304.0,1.5781,102900.0,161664.1952951637,-444674.9123726599,1,0,0,0,0
41.0,1768.0,475.0,1721.0,474.0,1.303,90400.0,161664.1952951637,-444674.9123726599,1,0,0,0,0
34.0,1905.0,552.0,2194.0,521.0,1.4792,95800.0,161664.1952951637,-444674.9123726599,1,0,0,0,0
23.0,588.0,157.0,716.0,173.0,1.2056,87500.0,162587.884878913,-444657.81200820487,1,0,0,0,0
43.0,863.0,206.0,788.0,187.0,0.9463,95000.0,162587.884878913,-444657.81200820487,1,0,0,0,0
29.0,1419.0,363.0,1696.0,317.0,2.2813,101300.0,161664.1952951637,-444674.9123726599,1,0,0,0,0
38.0,1715.0,414.0,1714.0,389.0,1.7132,108200.0,162587.884878913,-444657.81200820487,1,0,0,0,0
44.0,448.0,116.0,504.0,96.0,1.875,98600.0,162608.47491500422,-445766.8385945745,1,0,0,0,0
41.0,1425.0,372.0,1803.0,353.0,1.6731,88200.0,162608.47491500422,-445766.8385945745,1,0,0,0,0
42.0,2261.0,574.0,2496.0,527.0,1.5556,98500.0,161684.66835573807,-445783.9411246106,1,0,0,0,0
39.0,1274.0,319.0,1362.0,324.0,2.1793,107900.0,161684.66835573807,-445783.9411246106,1,0,0,0,0
27.0,1611.0,479.0,1457.0,458.0,0.8941,91900.0,160740.50391287886,-444691.9153101742,1,0,0,0,0
37.0,2615.0,697.0,2484.0,630.0,1.9208,103400.0,160740.50391287886,-444691.9153101742,1,0,0,0,0
40.0,2099.0,599.0,2311.0,529.0,1.852,101500.0,159816.81074233467,-444708.8208205621,1,0,0,0,0
43.0,1638.0,434.0,1213.0,390.0,1.3403,110800.0,159816.81074233467,-444708.8208205621,1,0,0,0,0
43.0,1258.0,381.0,1276.0,358.0,1.8917,106900.0,159816.81074233467,-444708.8208205621,1,0,0,0,0
47.0,1865.0,465.0,1916.0,438.0,1.8242,95000.0,160760.8599977086,-445800.94621536694,1,0,0,0,0
36.0,2016.0,505.0,1807.0,464.0,1.6901,103500.0,160760.8599977086,-445800.94621536694,1,0,0,0,0
30.0,504.0,140.0,529.0,123.0,1.9531,100000.0,159837.04985119335,-445817.85386665957,1,0,0,0,0
35.0,932.0,294.0,1153.0,282.0,1.4886,100000.0,159837.04985119335,-445817.85386665957,1,0,0,0,0
38.0,1407.0,447.0,1783.0,402.0,1.8086,97100.0,159837.04985119335,-445817.85386665957,1,0,0,0,0
46.0,441.0,167.0,621.0,144.0,1.8824,162500.0,158872.99343804247,-443616.5814326396,1,0,0,0,0
46.0,1098.0,426.0,1510.0,374.0,2.1382,156300.0,158852.87085970756,-442507.52169465413,1,0,0,0,0
40.0,885.0,312.0,799.0,221.0,1.1667,143800.0,157949.4136995229,-443633.2899719537,1,0,0,0,0
48.0,4217.0,1095.0,3298.0,949.0,1.9152,122300.0,157025.83220379995,-443649.9010959184,1,0,0,0,0
27.0,2190.0,626.0,1768.0,528.0,1.2446,103800.0,157005.94358370948,-442540.83713772194,1,0,0,0,0
26.0,2001.0,582.0,2044.0,557.0,1.1563,118800.0,157929.40810019895,-442524.2281176946,1,0,0,0,0
42.0,2386.0,670.0,2327.0,661.0,1.6699,108000.0,157005.94358370948,-442540.83713772194,1,0,0,0,0
35.0,1147.0,290.0,818.0,281.0,1.7961,111700.0,157025.83220379995,-443649.9010959184,1,0,0,0,0
50.0,1463.0,354.0,912.0,293.0,1.7386,109400.0,156102.2489611415,-443666.4148043464,1,0,0,0,0
41.0,1046.0,216.0,727.0,201.0,1.6667,116900.0,156082.4773205058,-442557.34875455126,1,0,0,0,0
43.0,2255.0,533.0,1568.0,470.0,1.6955,115200.0,156082.4773205058,-442557.34875455126,1,0,0,0,0
39.0,2073.0,566.0,1246.0,547.0,2.0417,117100.0,156102.2489611415,-443666.4148043464,1,0,0,0,0
46.0,2217.0,489.0,1227.0,448.0,1.6851,108800.0,156082.4773205058,-442557.34875455126,1,0,0,0,0
48.0,2544.0,532.0,1357.0,498.0,2.5263,121000.0,156102.2489611415,-443666.4148043464,1,0,0,0,0
52.0,2547.0,475.0,1417.0,444.0,1.8214,123200.0,156102.2489611415,-443666.4148043464,1,0,0,0,0
52.0,1793.0,350.0,1303.0,366.0,3.0759,123700.0,156102.2489611415,-443666.4148043464,1,0,0,0,0
42.0,814.0,223.0,511.0,188.0,2.3942,123200.0,157949.4136995229,-443633.2899719537,1,0,0,0,0
50.0,2238.0,673.0,2247.0,583.0,1.6505,125000.0,157949.4136995229,-443633.2899719537,1,0,0,0,0
52.0,1743.0,421.0,1206.0,384.0,1.6875,116000.0,157045.7206039081,-444758.95278707426,1,0,0,0,0
52.0,1908.0,428.0,1271.0,394.0,2.5885,136200.0,157025.83220379995,-443649.9010959184,1,0,0,0,0
52.0,1444.0,343.0,1154.0,334.0,2.0625,134400.0,157025.83220379995,-443649.9010959184,1,0,0,0,0
34.0,2305.0,775.0,2450.0,740.0,1.7143,132000.0,158872.99343804247,-443616.5814326396,1,0,0,0,0
46.0,1650.0,463.0,1992.0,458.0,2.3403,114100.0,158893.1157938073,-444725.6289036311,1,0,0,0,0
6.0,1487.0,468.0,1509.0,403.0,1.4639,112500.0,157969.41907757067,-444742.3395591979,1,0,0,0,0
39.0,751.0,207.0,1010.0,231.0,1.6036,137500.0,157949.4136995229,-443633.2899719537,1,0,0,0,0
30.0,1385.0,518.0,1730.0,472.0,1.0539,142500.0,157949.4136995229,-443633.2899719537,1,0,0,0,0
50.0,2601.0,794.0,3080.0,770.0,1.8656,122900.0,158872.99343804247,-443616.5814326396,1,0,0,0,0
43.0,713.0,245.0,880.0,237.0,1.2065,103600.0,158893.1157938073,-444725.6289036311,1,0,0,0,0
52.0,795.0,308.0,1118.0,275.0,1.2175,131300.0,158872.99343804247,-443616.5814326396,1,0,0,0,0
48.0,483.0,190.0,775.0,188.0,2.3309,126600.0,158872.99343804247,-443616.5814326396,1,0,0,0,0
38.0,3335.0,921.0,3612.0,887.0,2.125,118800.0,158893.1157938073,-444725.6289036311,1,0,0,0,0
42.0,1534.0,417.0,1295.0,380.0,2.0938,119200.0,158893.1157938073,-444725.6289036311,1,0,0,0,0
42.0,855.0,284.0,890.0,247.0,1.2778,112500.0,158893.1157938073,-444725.6289036311,1,0,0,0,0
44.0,2636.0,725.0,2182.0,651.0,1.432,124000.0,158893.1157938073,-444725.6289036311,1,0,0,0,0
48.0,1514.0,376.0,1353.0,344.0,2.1607,96100.0,158893.1157938073,-444725.6289036311,1,0,0,0,0
44.0,1753.0,387.0,1165.0,380.0,2.1354,105800.0,157969.41907757067,-444742.3395591979,1,0,0,0,0
41.0,1807.0,493.0,1731.0,471.0,1.2347,111700.0,157969.41907757067,-444742.3395591979,1,0,0,0,0
52.0,1319.0,295.0,898.0,271.0,2.7727,128600.0,157969.41907757067,-444742.3395591979,1,0,0,0,0
40.0,1131.0,281.0,859.0,230.0,1.1806,134600.0,157045.7206039081,-444758.95278707426,1,0,0,0,0
52.0,1420.0,355.0,1080.0,353.0,1.5179,116100.0,157045.7206039081,-444758.95278707426,1,0,0,0,0
52.0,2579.0,494.0,1558.0,458.0,2.0809,109600.0,157969.41907757067,-444742.3395591979,1,0,0,0,0
52.0,1686.0,377.0,982.0,356.0,2.0958,116400.0,157045.7206039081,-444758.95278707426,1,0,0,0,0
52.0,1296.0,246.0,853.0,238.0,3.05,111600.0,157045.7206039081,-444758.95278707426,1,0,0,0,0
52.0,1542.0,309.0,939.0,276.0,1.6892,129100.0,156122.02038308876,-444775.46858707676,1,0,0,0,0
52.0,1718.0,354.0,1026.0,312.0,2.0,128000.0,157045.7206039081,-444758.95278707426,1,0,0,0,0
52.0,1630.0,379.0,1413.0,405.0,1.933,120000.0,156122.02038308876,-444775.46858707676,1,0,0,0,0
52.0,2709.0,642.0,1751.0,613.0,2.1116,122500.0,156122.02038308876,-444775.46858707676,1,0,0,0,0
47.0,1551.0,362.0,1329.0,322.0,1.9792,116400.0,156122.02038308876,-444775.46858707676,1,0,0,0,0
48.0,2235.0,433.0,1363.0,433.0,1.6559,101400.0,156141.7915858245,-445884.510073408,1,0,0,0,0
47.0,1525.0,359.0,982.0,333.0,2.0915,126600.0,156141.7915858245,-445884.510073408,1,0,0,0,0
45.0,1489.0,339.0,791.0,316.0,2.2339,104800.0,156141.7915858245,-445884.510073408,1,0,0,0,0
44.0,1703.0,358.0,789.0,249.0,1.7083,100000.0,156141.7915858245,-445884.510073408,1,0,0,0,0
46.0,2608.0,636.0,1766.0,596.0,1.5846,114800.0,157989.424233813,-445851.3768500881,1,0,0,0,0
47.0,2637.0,588.0,1903.0,521.0,1.8317,96500.0,157065.60878350775,-445867.9921818548,1,0,0,0,0
47.0,2212.0,533.0,1903.0,554.0,1.9853,101100.0,157065.60878350775,-445867.9921818548,1,0,0,0,0
46.0,2577.0,703.0,2446.0,687.0,1.275,98300.0,158913.23792646974,-445834.66407829383,1,0,0,0,0
46.0,2198.0,530.0,2067.0,497.0,2.0542,103400.0,157989.424233813,-445851.3768500881,1,0,0,0,0
52.0,1283.0,342.0,1363.0,329.0,2.5848,101900.0,158913.23792646974,-445834.66407829383,1,0,0,0,0
49.0,2174.0,481.0,1861.0,484.0,1.7159,95000.0,158913.23792646974,-445834.66407829383,1,0,0,0,0
46.0,1211.0,321.0,1153.0,282.0,1.7849,99300.0,158913.23792646974,-445834.66407829383,1,0,0,0,0
52.0,3104.0,645.0,1498.0,581.0,2.6667,128000.0,155178.6639818249,-443682.83109705243,1,0,0,0,0
50.0,1655.0,256.0,672.0,260.0,4.2554,194300.0,155159.0093208639,-442573.7629679991,1,0,0,0,0
48.0,1949.0,308.0,823.0,340.0,3.3906,189700.0,155159.0093208639,-442573.7629679991,1,0,0,0,0
50.0,1842.0,377.0,817.0,341.0,3.1548,157700.0,155178.6639818249,-443682.83109705243,1,0,0,0,0
47.0,1745.0,371.0,1079.0,368.0,2.4022,123400.0,155178.6639818249,-443682.83109705243,1,0,0,0,0
46.0,2223.0,361.0,968.0,373.0,4.26,182600.0,154235.53959505755,-442590.07977788476,1,0,0,0,0
47.0,1320.0,259.0,653.0,291.0,3.7727,193000.0,154255.07727612514,-443699.1499738591,1,0,0,0,0
42.0,2043.0,378.0,869.0,416.0,3.5,181100.0,154235.53959505755,-442590.07977788476,1,0,0,0,0
44.0,4032.0,913.0,1622.0,848.0,2.4934,165800.0,155178.6639818249,-443682.83109705243,1,0,0,0,0
43.0,2227.0,564.0,956.0,472.0,2.0217,187500.0,154255.07727612514,-443699.1499738591,1,0,0,0,0
44.0,1762.0,463.0,786.0,445.0,1.9231,188500.0,154255.07727612514,-443699.1499738591,1,0,0,0,0
44.0,2182.0,492.0,878.0,493.0,1.9631,181300.0,154255.07727612514,-443699.1499738591,1,0,0,0,0
50.0,3250.0,693.0,2300.0,675.0,1.95,112600.0,155198.31842539128,-444791.886959021,1,0,0,0,0
50.0,2189.0,460.0,1097.0,469.0,2.4583,120900.0,155198.31842539128,-444791.886959021,1,0,0,0,0
47.0,1671.0,388.0,895.0,317.0,2.2054,121500.0,154274.61474109202,-444808.207902723,1,0,0,0,0
47.0,825.0,187.0,416.0,173.0,2.3333,133300.0,154274.61474109202,-444808.207902723,1,0,0,0,0
24.0,873.0,320.0,529.0,308.0,0.9304,151600.0,154274.61474109202,-444808.207902723,1,0,0,0,0
43.0,2028.0,479.0,1074.0,394.0,2.5909,98700.0,155217.97265104318,-445900.93052456435,1,0,0,0,0
49.0,1407.0,269.0,889.0,283.0,1.9779,114200.0,155217.97265104318,-445900.93052456435,1,0,0,0,0
44.0,1918.0,387.0,1041.0,364.0,2.8542,126500.0,154294.15198944137,-445917.25353514217,1,0,0,0,0
46.0,1582.0,315.0,777.0,286.0,3.2083,149600.0,154294.15198944137,-445917.25353514217,1,0,0,0,0
48.0,2009.0,335.0,919.0,297.0,4.8125,170500.0,153370.32961129435,-445933.47910496034,1,0,0,0,0
48.0,1260.0,284.0,791.0,280.0,2.1875,115200.0,155217.97265104318,-445900.93052456435,1,0,0,0,0
43.0,1257.0,232.0,735.0,232.0,3.7167,108900.0,155217.97265104318,-445900.93052456435,1,0,0,0,0
43.0,2224.0,550.0,1598.0,545.0,2.8274,122500.0,154294.15198944137,-445917.25353514217,1,0,0,0,0
46.0,1217.0,322.0,662.0,305.0,3.1731,140300.0,153370.32961129435,-445933.47910496034,1,0,0,0,0
47.0,949.0,210.0,574.0,217.0,2.175,114700.0,155237.62665826085,-447009.96176435985,1,0,0,0,0
40.0,1298.0,277.0,791.0,255.0,3.2344,104300.0,155237.62665826085,-447009.96176435985,1,0,0,0,0
47.0,1528.0,331.0,864.0,308.0,1.9732,101000.0,155237.62665826085,-447009.96176435985,1,0,0,0,0
46.0,1611.0,339.0,921.0,314.0,3.0833,103300.0,155237.62665826085,-447009.96176435985,1,0,0,0,0
28.0,3889.0,1199.0,3121.0,1046.0,1.8806,113900.0,154313.6890206566,-447026.28684179066,1,0,0,0,0
32.0,1784.0,489.0,1472.0,476.0,1.6477,108900.0,154313.6890206566,-447026.28684179066,1,0,0,0,0
38.0,3063.0,796.0,2153.0,721.0,1.8472,149100.0,154313.6890206566,-447026.28684179066,1,0,0,0,0
48.0,2225.0,433.0,1170.0,401.0,2.9643,140400.0,153370.32961129435,-445933.47910496034,1,0,0,0,0
46.0,2126.0,409.0,1292.0,414.0,2.9315,149000.0,153389.74966628975,-447042.51446612086,1,0,0,0,0
47.0,2183.0,380.0,927.0,371.0,4.9531,180100.0,152446.50552688682,-445949.6072338363,1,0,0,0,0
47.0,2512.0,461.0,1082.0,426.0,3.8235,207600.0,152465.80860544636,-447058.6446371735,1,0,0,0,0
34.0,397.0,132.0,250.0,121.0,1.675,166700.0,153370.32961129435,-445933.47910496034,1,0,0,0,0
44.0,1448.0,314.0,861.0,310.0,2.2396,108600.0,155237.62665826085,-447009.96176435985,1,0,0,0,0
52.0,1778.0,320.0,795.0,279.0,3.5114,138800.0,155257.28044652488,-448118.98064909596,1,0,0,0,0
49.0,1412.0,333.0,901.0,328.0,1.7067,118600.0,155237.62665826085,-447009.96176435985,1,0,0,0,0
30.0,3112.0,931.0,2739.0,841.0,1.6531,118500.0,154313.6890206566,-447026.28684179066,1,0,0,0,0
44.0,2526.0,579.0,1423.0,573.0,2.5363,158800.0,154333.22583422132,-448135.307793356,1,0,0,0,0
47.0,1830.0,369.0,922.0,377.0,4.1635,156400.0,154333.22583422132,-448135.307793356,1,0,0,0,0
46.0,3745.0,798.0,1502.0,808.0,3.8643,195800.0,151465.1201633887,-442638.44578434434,1,0,0,0,0
33.0,3140.0,466.0,1214.0,464.0,6.5044,350400.0,151484.3069034772,-443747.52210704796,1,0,0,0,0
33.0,2263.0,430.0,900.0,382.0,4.4028,246800.0,150541.6436356594,-442654.3729781676,1,0,0,0,0
31.0,1893.0,450.0,819.0,426.0,4.3077,140600.0,149618.1654331391,-442670.20276753185,1,0,0,0,0
11.0,1249.0,313.0,625.0,336.0,0.8702,170500.0,154235.53959505755,-442590.07977788476,1,0,0,0,0
35.0,1359.0,359.0,655.0,341.0,2.5568,312500.0,153331.48885431487,-443715.3714345796,1,0,0,0,0
37.0,4291.0,1102.0,1941.0,953.0,1.7945,106300.0,153331.48885431487,-443715.3714345796,1,0,0,0,0
38.0,2318.0,735.0,1407.0,702.0,1.6187,266700.0,153331.48885431487,-443715.3714345796,1,0,0,0,0
44.0,1527.0,246.0,608.0,245.0,4.0357,187800.0,153312.068153358,-442606.2991840225,1,0,0,0,0
34.0,3978.0,1073.0,2725.0,1035.0,1.7622,167900.0,152388.59500604618,-442622.4211862362,1,0,0,0,0
34.0,5218.0,1576.0,3538.0,1371.0,1.5143,118800.0,152388.59500604618,-442622.4211862362,1,0,0,0,0
27.0,3358.0,1069.0,2415.0,956.0,1.4589,87500.0,152388.59500604618,-442622.4211862362,1,0,0,0,0
33.0,3246.0,601.0,1585.0,603.0,3.6629,353200.0,152407.8987266762,-443731.4954790352,1,0,0,0,0
35.0,3776.0,435.0,1583.0,749.0,3.5486,332100.0,152407.8987266762,-443731.4954790352,1,0,0,0,0
28.0,3085.0,621.0,1162.0,558.0,3.25,301000.0,152427.2022337933,-444840.5575046814,1,0,0,0,0
